ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Type,Product Class,Defrost Type,Compact,Built-in,Thru the Door Dispenser,Ice Maker,Counter Depth,Height (in),Width (in),Capacity (Total Volume) (ft3),Adjusted Volume (ft3),Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),Percent Less Energy Use than US Federal Standard,Refrigerant Type,Refrigerant with GWP,Connected Functionality,Connects Using,Connected Functionality Tested,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2025 Criteria
4481210,TRUARCTIC,TRBM1224SV,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,72.9,23.4,12,14.6,400,446,10,,,No,,,,,07/07/2025,07/07/2025,Canada,ES_1108549_TRBM1224SV_08112025113306_80260664,No
4497678,TRUARCTIC,TRBM1830SV,",,with compressor VFA090CY1",,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,70.1,29.9,18,22,438,512,14,,,No,,,,,08/20/2025,09/03/2025,Canada,ES_1152481_TRBM1830SV_090320250539776_5553755,No
4497679,TRUARCTIC,TRFD1830SV,",,with compressor VFA090CY1",,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,70.1,29.9,17.7,21.7,435,509,15,,,No,,,,,08/20/2025,09/03/2025,Canada,ES_1152481_TRFD1830SV_090320250539871_9894009,No
4481324,TRUARCTIC,TRTM1828**,,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.9,27.7,17.6,20.8,360,402,10,,,No,,,,,06/20/2025,06/20/2025,Canada,ES_1152481_TRTM1828**_08142025112731_80258119,Yes
4481323,TRUARCTIC,TRTM1828SV,,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.9,27.7,17.6,20.8,360,402,10,,,No,,,,,06/20/2025,06/20/2025,Canada,ES_1152481_TRTM1828SV_08142025112731_80258119,Yes
2263421,Maytag,MBL1957FE***,,883049409498,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,65.5,29.6,18.6,23,469,521,10,,,No,,,,,04/01/2016,03/24/2016,"United States, Canada",ES_0022856_MBL1957FE***03302016013641_70071754,No
2272151,Maytag,MBL1957FE***,,883049409498,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,65.5,29.6,18.6,23,553,605,10,,,No,,,,,04/15/2016,06/14/2016,"United States, Canada",ES_0022856_MBL1957FE***_07112016115240_70084302,No
2263422,Maytag,MBR1957FE***,,883049409481,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,65.5,29.6,18.6,23,469,521,10,,,No,,,,,04/01/2016,03/24/2016,"United States, Canada",ES_0022856_MBR1957FE***03302016013641_70071754,No
2272153,Maytag,MBR1957FE***,,883049409481,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,65.5,29.6,18.6,23,553,605,10,,,No,,,,,04/15/2016,06/14/2016,"United States, Canada",ES_0022856_MBR1957FE***_07112016115240_70084302,No
2263419,Maytag,MFC2062FE***,,883049408149,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,68.5,35.6,20,24.3,563,616,10,,,No,,,,,04/01/2016,03/24/2016,"United States, Canada",ES_0022856_MFC2062FE***03302016013641_70071754,No
2279034,Maytag,MFF2258FE*,,883049407517;883049407524;883049407531,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,68.9,32.6,22.2,27,585,640,10,,,No,,,,,09/13/2016,09/09/2016,"United States, Canada",ES_0022856_MFF2258FE*_09132016014815_70097972,No
2263417,Maytag,MFF2558FE***,,883049407548;883049407555;883049407562;883049430850;883049430867,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,68.9,35.6,25.2,30.8,615,674,10,,,No,,,,,04/01/2016,03/24/2016,"United States, Canada",ES_0022856_MFF2558FE***03302016013641_70071754,No
2263425,Maytag,MFI2570FE***,,7501545631535;883049412221;883049412238;883049412245;883049430898;883049431109,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70.1,35.6,24.7,29.8,685,751,10,,,No,,,,,05/02/2016,03/24/2016,"United States, Canada",ES_0022856_MFI2570FE***03302016013641_70071754,No
2209858,Maytag,MFT2574DE*,,883049342092;883049343402;883049343419,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70.1,35.7,24.7,29.8,685,751,10,,,No,,,,,05/01/2014,05/01/2014,"United States, Canada",ES_0022856_MFT2574DE*_04302014021518_2723440,No
2313369,Maytag,MFT2772HE*0*,,883049473499,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,71,36,27.1,33,710,781,10,,,No,,,,,03/20/2018,03/19/2018,"United States, Canada",ES_0022856_MFT2772HE*0*_03232018014102_70178364,No
2263415,Maytag,MFT2776FE***,,883049412214,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70.1,35.7,26.8,32.7,709,778,10,,,No,,,,,04/01/2016,03/24/2016,"United States, Canada",ES_0022856_MFT2776FE***03302016013641_70071754,No
3360949,Maytag,MRFF4136R*,,883049690148,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69,36,25.2,30.8,615,674,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,01/20/2024,01/10/2024,"United States, Canada",ES_0022856_MRFF4136R*_01162024101859_80197383,No
3360950,Maytag,MRFF4236R*,,883049690155,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69,36,25.2,30.8,615,674,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,01/20/2024,01/10/2024,"United States, Canada",ES_0022856_MRFF4236R*_01162024101859_80197383,No
3815255,Maytag,MRFF4336TZ,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,70,39,30.5,37.4,645,732,13,,,No,,,,,11/20/2024,11/29/2024,"United States, Canada",ES_22856_MRFF4336TZ_112920240614855_8533419,No
2404224,Maytag,MRFF5033P*,,883049675510,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69,33,22.1,27,585,640,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,11/18/2022,11/07/2022,"United States, Canada",ES_0022856_MRFF5033P*_11072022122435_5550001_,No
2407494,Maytag,MRFF5036P*,,883049675503,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69,36,25.2,30.8,615,674,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,01/25/2023,01/30/2023,"United States, Canada",ES_0022856_MRFF5036P*_01312023080206_80157285,No
3893929,Maytag,MRFF5336TZ,,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70,39,30,36.8,715,816,14,,,No,,,,,01/13/2025,01/14/2025,"United States, Canada",ES_22856_MRFF5336TZ_011420250741933_2624810,No
4049643,Maytag,MRMF5436TZ,",,Brand Name: Maytag",,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,71,39,28.9,35.7,733,806,10,,,No,,,,,05/19/2025,05/21/2025,"United States, Canada",ES_22856_MRMF5436TZ_052120250206387_1159064,No
2405321,mbm,MRF7B,,,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,21.3,22.4,7.4,8.5,332,386,14,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,12/15/2022,11/21/2022,United States,ES_1143390_MRF7B_111420221928698_3761993,No
2405319,mbm,MRF7S,,,Compact Refrigerator,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,21.3,22.4,7.4,8.5,332,386,14,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,12/15/2022,11/21/2022,United States,ES_1143390_MRF7S_111420221928134_7182535,No
2373532,none,MCR3U-OHC,",MCR3UHC,",,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,32.4,14.6,3.1,3.1,239,288,17,,,No,,,,,02/04/2021,02/05/2021,United States,ES_1131312_MCR3U-OHC_02042021144912_9908563,No
2373525,none,MCR5U-OHC,,,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.5,23.6,5.3,5.3,235,308,24,,,No,,,,,02/04/2021,02/03/2021,United States,ES_1131312_MCR5U-OHC_02042021145445_5321313,No
3550207,Nutrifrost,MAUS-NF-FC2-66FS,,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.9,28,17.6,20.8,360,402,10,,,No,,,,,07/02/2024,07/02/2024,"United States, Canada",ES_1150928_MAUS-NF-FC2-66FS_07022024111200_80215892,Yes
2643887,OMNImax,3730-739,,,Freezerless and Single Door,3A - All-Refrigerators - automatic defrost,Automatic,No,No,No,No,No,65,32.8,17,17,244,322,24,,,No,,,,,08/24/2023,08/24/2023,Canada,ES_1136068_3730-739_08242023145233_ 80174941,No
3629773,OMNImax,3730-937,,822733379679,Freezerless and Single Door,3A - All-Refrigerators - automatic defrost,Automatic,No,No,No,No,No,61,28,13.8,13.8,204,299,32,,,No,,,,,09/20/2024,09/20/2024,Canada,ES_1136068_3730-937_09302024084146_80225485,No
4471321,OMNImax,3750-001,",,Icemaker-Ready Product (without icemaker)",822733449037,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.6,29.5,18.7,22.9,466,520,10,,,No,,,,,07/09/2025,07/11/2025,Canada,ES_1136068_3750-001_071120250558343_9841374,No
4471322,OMNImax,3750-001,",,Icemaker-Ready Product (with icemaker)",822733449037,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,66.6,29.5,18.7,22.9,550,604,10,,,No,,,,,07/10/2025,07/11/2025,Canada,ES_1136068_3750-001_071120250559145_4545818,No
4478529,OMNImax,3750-077,,822733449037,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.7,29.5,18.4,22.7,465,518,10,,,No,,,,,04/28/2023,04/25/2023,Canada,ES_1107227_3750-077_07152025123244_80260671,No
4478530,OMNImax,3750-077,,822733449037,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,66.7,29.5,18.4,22.7,549,602,10,,,No,,,,,04/28/2023,04/25/2023,Canada,ES_1107227_3750-077_07152025123245_80260671,No
2394563,OMNImax,3750-247,",,Icemaker-Ready Product (without icemaker).",822733388374,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.6,29.5,18.7,22.9,466,520,10,,,No,,,,,11/07/2024,11/18/2024,Canada,ES_1136068_3750-247_041120220543261_8718861,No
3798802,OMNImax,3750-247,",,Icemaker-Ready Product (with icemaker).",822733388374,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,66.6,29.5,18.7,22.9,550,604,10,,,No,,,,,11/08/2024,11/18/2024,Canada,ES_1136068_3750-247_111820240155493_1207996,No
3892165,OMNImax,3760-333,,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.7,29.5,18.4,22.7,465,518,10,,,No,,,,,12/19/2024,12/18/2024,Canada,ES_1125680_3760-333_01022025140917_80234423,No
3892166,OMNImax,3760-333,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,66.7,29.5,18.4,22.7,549,602,10,,,No,,,,,12/19/2024,12/18/2024,Canada,ES_1125680_3760-333_01022025140912_80234423,No
2395170,OMNImax,3760-675,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.9,35.8,22.5,27.5,588,644,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,04/21/2022,04/28/2022,Canada,ES_1136068_3760-675_042820220310864_6053559,No
2397412,OMNImax,3760-913,,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,25,11.5,13.9,311,346,10,,,No,,,,,06/06/2022,06/06/2022,Canada,ES_1136068_3760-913_06132022123500_80128901,Yes
3706657,OMNImax,OMB18FDSS,,822733437959,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.7,29.5,18.4,22.7,465,518,10,,,No,,,,,10/14/2024,10/14/2024,Canada,ES_1136068_OMB18FDSS_10212024095829_80227664,No
3706660,OMNImax,OMB18FDSS,,822733437959,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,66.7,29.5,18.4,22.7,549,602,10,,,No,,,,,10/14/2024,10/14/2024,Canada,ES_1136068_OMB18FDSS_10212024095823_80227664,No
3998558,PEPSI,FR101PEP,,058465816216,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,19.8,17.7,1.6,1.6,245,274,11,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,02/21/2025,02/21/2025,United States,ES_1120898_FR101PEP_02212025102335_80245002,No
2372326,Perlick,HA24B*4C-**-*****,,,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,32,23.9,4.8,4.8,272,303,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,01/01/2021,01/22/2021,"United States, Canada",ES_1026078_HA24B*4C-**-*****_122120201656645_5867150,No
2372316,Perlick,HA24R*4C-**-*****,,,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,32,23.9,4.8,4.8,272,303,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,01/01/2021,01/22/2021,"United States, Canada",ES_1026078_HA24R*4C-**-*****_122120201656429_4491500,No
2372327,Perlick,HA24R*4E-**-*****,,,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,32,23.9,4.7,4.7,254,302,16,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,01/01/2021,01/22/2021,"United States, Canada",ES_1026078_HA24R*4E-**-*****_122120201656856_5179596,No
2372331,Perlick,HC24B*4C-**-*****,,,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,34.3,23.9,5.2,5.2,276,307,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,01/01/2021,01/22/2021,"United States, Canada",ES_1026078_HC24B*4C-**-*****_122120201626655_7323670,No
2372324,Perlick,HC24R*4C-**-*****,,,Compact Refrigerator,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,34.3,23.9,5.2,5.2,276,307,10,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,01/01/2021,01/22/2021,"United States, Canada",ES_1026078_HC24R*4C-**-*****_122120201626497_6617723,No
2361455,Sharp,SJG2254FS,,074000640047,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,69.9,35.8,21.6,26.7,658,722,10,,,No,,,,,06/03/2020,06/09/2020,United States,ES_41229_SJG2254FS_06092020024044_0444447,No
2351227,Sharp,SJG2351FS,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.9,35.8,22.5,27.5,588,644,10,,,No,,,,,11/10/2019,12/13/2019,"United States, Canada",ES_41229_SJG2351FS_12132019025701_5821172,No
3626807,Sharp,SJG2351FS,,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69.9,35.8,22.5,27.5,588,644,10,,,No,,,,,08/23/2024,08/30/2024,"United States, Canada",ES_41229_SJG2351FS_083020240532435_3680004,No
2319217,Signature Kitchen Suite,SKSCR2401*,,048231798815,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,No,83.5,23.8,13.9,13.9,260,340,24,,,Yes,Wi-Fi,Yes,ThinQ,Yes,05/08/2018,05/01/2018,"United States, Canada",ES_1118034_SKSCR2401*_05022018014745_70183199,No
2303377,Signature Kitchen Suite,SKSCR3001*,,048231795128,Freezerless and Single Door,3A-BI - Built-In All-Refrigerators - automatic defrost,Automatic,No,Yes,No,No,No,83.5,29.8,18,18,275,373,26,,,Yes,Wi-Fi,Yes,ThinQ,Yes,09/05/2017,08/28/2017,"United States, Canada",ES_1118034_SKSCR3001*_09082017125412_70153884,No
2388390,Signature Kitchen Suite,SKSCW181**,,48231801966,Cooler,2 - Built-in Cooler,,No,Yes,No,No,No,83.5,17.5,9.7,9.7,160,232,31,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,11/20/2021,11/10/2021,"United States, Canada",ES_1118034_SKSCW181**_11222021080306_80107616,No
2388391,Signature Kitchen Suite,SKSCW241**,,48231801980,Cooler,2 - Built-in Cooler,,No,Yes,No,No,No,83.5,23.8,13.6,13.6,175,263,33,R-600a,R-600a (GWP:3 | Lower GWP),No,,,,,11/20/2021,11/10/2021,"United States, Canada",ES_1118034_SKSCW241**_11222021080306_80107616,No
2306447,Signature Kitchen Suite,SKSFD3604*,,048231795104,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,84.5,35.8,19.3,23.7,614,644,5,,,Yes,Wi-Fi,Yes,ThinQ,Yes,12/29/2017,11/10/2017,"United States, Canada",ES_1118034_SKSFD3604*_11142017043410_70163314,No
2363318,Signature Kitchen Suite,SKSFD3613*,,048231807456,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70.3,35.8,23.5,29.7,717,750,5,,,Yes,Wi-Fi,Yes,ThinQ,Yes,07/31/2020,07/12/2020,"United States, Canada",ES_1118034_SKSFD3613*_07222020122929_80049718,No
3462993,Signature Kitchen Suite,SKSFD3623*D,,95174066430,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70.3,35.8,25.5,32.1,699,772,11,R-600a,R-600a (GWP:3 | Lower GWP),Yes,Wi-Fi,Yes,ThinQ,Yes,05/01/2024,04/05/2023,"United States, Canada",ES_1118034_SKSFD3623*D_04292024151746_80208803,No
2405459,Signature Kitchen Suite,SKSFD4826*,,195174039656,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,Yes,83.5,47.3,26,38.1,654,779,18,R-600a,R-600a (GWP:3 | Lower GWP),Yes,Wi-Fi,Yes,ThinQ,Yes,12/07/2022,11/23/2022,"United States, Canada",ES_1118034_SKSFD4826*_12122022012429_80150622,No
